Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-01-17,Adelaide,17.9,25.3,0.0,,,WSW,39.0,SSW,WSW,13.0,19.0,59.0,38.0,1015.9,1015.3,,,19.2,23.9,No,No
2015-01-17,BadgerysCreek,14.3,34.8,0.0,,,WSW,39.0,,W,0.0,15.0,51.0,20.0,1007.8,1005.2,,,23.4,34.1,No,No
2015-01-17,CoffsHarbour,20.2,30.1,,,,,,,,,,66.0,50.0,,,,,26.1,29.4,,
2015-01-17,NorahHead,20.6,32.7,0.0,,,ENE,26.0,WNW,ENE,6.0,22.0,35.0,55.0,1008.4,1005.5,,,28.0,30.5,No,No
2015-01-17,Moree,16.2,36.0,0.0,,,SW,44.0,S,SSW,22.0,26.0,29.0,14.0,1010.3,1007.8,,,26.9,34.6,No,No
2015-01-17,Townsville,25.2,34.0,3.0,7.0,5.8,NE,35.0,W,NNE,9.0,15.0,67.0,53.0,1010.9,1007.3,7.0,4.0,29.7,32.5,Yes,Yes
2015-01-17,AliceSprings,18.8,36.2,0.0,21.2,13.1,ENE,50.0,E,E,15.0,28.0,22.0,13.0,1010.4,1008.3,1.0,1.0,30.4,35.5,No,No
2015-01-17,Wollongong,19.4,33.6,0.0,,,WSW,46.0,NNW,WSW,6.0,20.0,35.0,18.0,1007.2,1005.4,,,26.4,33.4,No,No
2015-01-17,WaggaWagga,14.3,28.5,0.0,9.6,13.4,WSW,43.0,W,W,17.0,24.0,57.0,29.0,1010.3,1008.5,0.0,1.0,19.3,27.2,No,No
2015-01-17,Dartmoor,12.8,20.8,1.0,6.2,7.6,WNW,46.0,W,W,13.0,22.0,96.0,63.0,1012.3,1013.0,,,16.1,19.3,No,No
2015-01-17,PerthAirport,14.3,38.1,0.0,11.6,12.0,E,65.0,E,NNW,26.0,13.0,38.0,17.0,1012.1,1007.0,1.0,4.0,25.7,38.1,No,No
2015-01-17,Nhil,14.1,26.0,0.0,,,SW,48.0,WSW,W,26.0,30.0,63.0,37.0,1013.1,1012.2,,,16.8,23.7,No,No
2015-01-17,Mildura,14.7,29.4,0.0,10.4,11.8,SSW,35.0,SSW,WSW,15.0,20.0,61.0,33.0,1015.0,1012.6,4.0,1.0,19.3,26.8,No,No
2015-01-17,Launceston,11.3,21.7,0.8,,,W,63.0,NW,WNW,19.0,31.0,57.0,34.0,,,,,14.4,19.6,No,No
2015-01-17,MountGinini,7.3,17.5,0.0,,,W,74.0,W,WNW,33.0,17.0,57.0,49.0,,,,,11.0,16.9,No,No
2015-01-17,MountGambier,14.4,21.0,0.4,6.2,7.6,WSW,57.0,W,W,30.0,37.0,56.0,47.0,1012.8,1013.3,7.0,5.0,16.9,19.3,No,No
2015-01-17,Sydney,20.7,35.7,0.0,3.2,13.4,WNW,39.0,W,E,7.0,24.0,35.0,23.0,1008.0,1005.2,0.0,1.0,27.0,33.5,No,No
2015-01-17,Newcastle,17.0,35.5,0.0,,,,,NW,NE,9.0,9.0,42.0,28.0,,,0.0,1.0,26.0,34.0,No,No
2015-01-17,Uluru,20.0,40.3,0.0,,,NE,39.0,SSE,ENE,19.0,15.0,17.0,10.0,1010.9,1007.6,,,32.6,38.3,No,No
2015-01-17,Melbourne,,,,9.6,11.7,W,50.0,WSW,WSW,31.0,28.0,,,,,,,,,,
2015-01-17,Albany,17.7,24.6,0.0,8.0,9.2,,,SE,SE,15.0,31.0,65.0,73.0,1017.8,1013.5,4.0,4.0,21.0,21.1,No,No
2015-01-17,Tuggeranong,15.2,26.9,0.0,,,WSW,44.0,WNW,NNW,19.0,24.0,34.0,33.0,1006.6,1006.1,,,21.6,25.3,No,No
2015-01-17,Perth,17.6,38.0,0.0,11.6,12.0,E,37.0,E,WSW,15.0,13.0,42.0,27.0,1012.2,1007.3,1.0,4.0,26.0,37.0,No,No
2015-01-17,Cobar,18.7,32.5,0.0,8.0,,SW,39.0,WNW,SW,13.0,22.0,32.0,22.0,1010.8,1009.6,0.0,1.0,27.1,31.4,No,No
2015-01-17,PearceRAAF,12.7,39.9,0.0,,12.0,ENE,54.0,ESE,NNE,28.0,7.0,36.0,19.0,1011.6,1006.8,,,27.1,38.1,No,No
2015-01-17,NorfolkIsland,21.1,26.8,0.6,5.6,10.5,WNW,41.0,NW,W,17.0,20.0,87.0,75.0,1010.3,1008.7,4.0,3.0,24.5,25.7,No,No
2015-01-17,SalmonGums,13.9,33.8,0.0,,,E,41.0,ENE,E,13.0,11.0,51.0,22.0,,,,,21.6,32.5,No,No
2015-01-17,Cairns,25.0,33.7,0.2,4.6,10.3,N,28.0,SSE,N,6.0,19.0,72.0,73.0,1011.1,1008.3,7.0,5.0,30.4,31.4,No,No
2015-01-17,Nuriootpa,14.8,24.0,0.0,9.4,10.9,SW,37.0,SSW,W,13.0,19.0,64.0,40.0,1015.1,1014.0,7.0,,17.9,22.2,No,No
2015-01-18,Cairns,26.2,34.2,0.0,6.8,4.1,SSE,46.0,NNW,SSE,7.0,13.0,66.0,88.0,1011.3,1008.3,5.0,7.0,31.6,27.5,No,Yes
