Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-06-02,PerthAirport,8.5,17.9,0.0,1.4,7.3,E,39.0,E,E,24.0,28.0,75.0,51.0,1033.6,1029.0,6.0,1.0,12.3,17.5,No,No
2013-06-02,AliceSprings,10.4,17.2,0.0,6.6,0.6,SSE,39.0,SSE,SE,24.0,26.0,73.0,55.0,1024.9,1021.7,8.0,8.0,13.1,16.5,No,No
2013-06-02,PearceRAAF,8.9,17.8,0.0,,7.3,ESE,43.0,ESE,ESE,19.0,22.0,71.0,53.0,1033.2,1028.3,6.0,4.0,12.8,17.4,No,No
2013-06-02,NorfolkIsland,16.4,20.0,0.0,5.2,8.9,ESE,46.0,ESE,ESE,20.0,22.0,66.0,62.0,1017.7,1012.5,3.0,1.0,17.9,18.6,No,No
2013-06-02,Newcastle,13.5,16.7,7.2,,,,,NW,SE,4.0,4.0,97.0,94.0,,,8.0,7.0,14.4,12.0,Yes,Yes
2013-06-02,Albany,12.8,16.4,0.0,0.8,0.0,,,E,E,13.0,7.0,69.0,62.0,1035.7,1032.8,8.0,8.0,15.2,16.1,No,No
2013-06-02,CoffsHarbour,16.4,20.5,0.0,1.4,,SW,59.0,N,S,20.0,15.0,74.0,57.0,1009.1,1005.3,8.0,3.0,17.5,20.2,No,Yes
2013-06-02,NorahHead,15.1,15.8,7.0,,,SSW,74.0,SW,S,28.0,28.0,93.0,86.0,1005.4,1008.9,,,15.3,13.3,Yes,Yes
2013-06-02,Albury,11.4,17.3,53.4,,,SSW,31.0,SSE,SSW,13.0,17.0,68.0,48.0,1013.4,1015.3,4.0,,12.3,16.9,Yes,No
2013-06-02,SydneyAirport,14.5,17.0,14.8,3.0,1.8,SSW,80.0,WNW,SSW,22.0,50.0,96.0,60.0,1005.5,1009.7,8.0,7.0,14.9,15.5,Yes,Yes
2013-06-02,SalmonGums,7.0,16.4,0.4,,,SSE,26.0,SSE,SE,9.0,15.0,95.0,77.0,,,,,11.0,15.3,No,No
2013-06-02,Melbourne,10.3,17.8,,1.0,3.6,S,41.0,SW,S,24.0,22.0,92.0,69.0,1018.0,1019.9,,,11.1,15.6,,Yes
2013-06-02,Canberra,9.0,13.4,27.6,,,S,59.0,SSE,S,30.0,39.0,84.0,44.0,1011.8,1014.1,8.0,1.0,9.0,12.9,Yes,No
