Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-12-10,Perth,16.2,37.6,0.0,12.0,13.3,WNW,35.0,NE,W,20.0,13.0,16.0,25.0,1010.6,1009.8,0.0,1.0,32.4,29.3,No,No
2016-12-10,CoffsHarbour,15.9,24.0,0.4,,,,,WSW,E,11.0,15.0,78.0,64.0,1022.7,1021.3,8.0,3.0,19.7,22.8,No,No
2016-12-10,AliceSprings,14.1,30.2,0.0,,,SE,43.0,E,E,19.0,15.0,31.0,14.0,1016.8,1013.0,,,22.5,28.4,No,No
2016-12-10,Ballarat,7.8,17.5,0.0,,,S,31.0,S,S,9.0,13.0,75.0,63.0,1023.2,1022.2,8.0,5.0,9.9,15.2,No,No
2016-12-10,Darwin,25.5,34.6,0.0,4.8,8.7,NW,26.0,SSE,WNW,6.0,19.0,68.0,56.0,1010.7,1006.2,7.0,7.0,30.6,33.1,No,No
2016-12-10,Cobar,11.0,28.0,0.0,10.4,,ESE,28.0,ESE,SE,20.0,15.0,,,1020.5,1017.5,,,19.3,27.2,No,No
2016-12-10,Sydney,16.9,23.7,0.0,9.0,9.8,E,39.0,SSE,ENE,11.0,26.0,54.0,52.0,1022.5,1020.5,3.0,2.0,20.8,22.1,No,No
2016-12-10,Woomera,13.5,31.3,0.0,10.8,,SE,35.0,E,NW,20.0,9.0,36.0,15.0,1021.8,1018.7,0.0,,20.9,29.8,No,No
2016-12-10,Launceston,6.1,22.1,0.0,,,NNW,39.0,NNW,NNW,13.0,24.0,68.0,64.0,,,4.0,,13.7,19.7,No,No
2016-12-10,Hobart,9.8,18.9,0.0,8.0,2.4,NNW,57.0,NNW,NW,20.0,30.0,50.0,48.0,1015.9,1016.3,7.0,7.0,16.8,16.4,No,No
2016-12-10,NorfolkIsland,21.1,23.7,,,,S,44.0,W,SSE,24.0,20.0,95.0,74.0,1013.7,1015.2,7.0,8.0,21.8,22.1,,
2016-12-10,Sale,9.7,20.9,0.0,,,WSW,37.0,W,WSW,19.0,17.0,72.0,50.0,1024.0,1021.5,,,13.4,20.0,No,No
2016-12-10,Nhil,5.6,25.1,0.0,,,SSW,35.0,SSE,W,11.0,11.0,62.0,33.0,1024.2,1021.6,,,13.6,22.7,No,No
2016-12-10,Brisbane,21.6,27.7,1.4,4.0,7.0,ESE,39.0,ESE,E,17.0,19.0,54.0,56.0,1020.5,1019.2,7.0,7.0,24.7,25.1,Yes,No
2016-12-10,Canberra,7.3,25.2,0.0,,,,,NW,NNW,9.0,20.0,66.0,26.0,1020.8,1017.8,,,15.1,24.6,No,No
2016-12-10,Richmond,15.3,28.5,0.0,,,ENE,37.0,NE,ENE,4.0,13.0,57.0,33.0,1022.5,1018.3,,,20.7,27.7,No,No
2016-12-10,Adelaide,9.7,26.0,0.0,,,WSW,26.0,ENE,SW,7.0,13.0,48.0,31.0,1024.2,1022.3,,,17.9,25.1,No,No
2016-12-10,PearceRAAF,10.9,40.7,0.0,,13.3,W,46.0,NE,W,24.0,26.0,15.0,15.0,1010.8,1009.6,,,32.9,32.5,No,No
2016-12-10,Bendigo,10.1,23.5,0.0,,,WSW,33.0,SSE,SSW,13.0,17.0,59.0,35.0,1023.2,1020.3,1.0,,13.0,22.0,No,No
2016-12-10,Nuriootpa,8.3,26.2,0.0,5.4,13.7,SSE,35.0,ENE,W,17.0,9.0,52.0,22.0,1023.7,1020.8,0.0,,14.8,24.9,No,No
2016-12-10,MountGinini,2.6,16.3,0.0,,,W,31.0,NW,NW,9.0,13.0,61.0,53.0,,,,,8.7,15.1,No,No
2016-12-10,Albany,16.5,22.0,0.0,,,,,SE,,15.0,,80.0,,1016.3,1011.1,1.0,,20.5,,No,No
2016-12-10,Moree,10.9,33.2,0.0,,,ENE,39.0,ENE,N,22.0,13.0,47.0,24.0,1019.2,1015.7,,,23.4,31.8,No,No
2016-12-10,MountGambier,8.7,16.0,0.2,,,W,28.0,W,SW,11.0,13.0,80.0,72.0,1024.9,1024.0,8.0,8.0,13.3,15.7,No,No
2016-12-10,Mildura,9.4,28.2,0.0,14.8,13.5,SW,28.0,SE,SW,17.0,11.0,44.0,22.0,1024.0,1020.9,0.0,,17.6,26.9,No,No
2016-12-10,WaggaWagga,6.7,27.2,0.0,,,WNW,30.0,NE,WNW,9.0,13.0,49.0,13.0,1021.2,1018.7,,,15.8,25.2,No,No
2016-12-10,PerthAirport,15.3,39.1,0.0,12.0,13.3,E,46.0,NE,WNW,24.0,22.0,13.0,17.0,1010.7,1009.7,0.0,1.0,33.3,30.9,No,No
2016-12-10,Townsville,26.8,33.8,0.0,10.4,,ENE,48.0,ENE,ENE,20.0,37.0,61.0,48.0,1013.0,1010.4,6.0,2.0,30.3,31.2,No,Yes
2016-12-10,NorahHead,17.3,25.4,0.0,,,NE,48.0,SE,ENE,4.0,22.0,72.0,58.0,1022.7,1020.7,,,19.6,22.7,No,No
2016-12-10,Tuggeranong,9.5,25.0,0.0,,,NNW,33.0,NE,NNW,7.0,17.0,59.0,31.0,1020.4,1017.5,,,14.6,23.6,No,No
2016-12-10,Witchcliffe,13.9,31.4,0.0,,,ESE,30.0,ESE,SSE,13.0,17.0,48.0,41.0,1013.3,1009.1,,,23.4,30.0,No,No
2016-12-10,Wollongong,15.1,23.4,0.0,,,NE,35.0,SE,ENE,9.0,20.0,60.0,58.0,1022.6,1020.7,2.0,8.0,20.0,21.4,No,No
2016-12-10,MelbourneAirport,10.9,19.3,0.0,4.6,10.2,S,35.0,SSW,SSE,13.0,19.0,55.0,45.0,1023.9,1022.4,7.0,2.0,13.5,18.5,No,Yes
2016-12-10,Williamtown,16.9,24.2,,,,SE,43.0,E,E,13.0,28.0,55.0,53.0,1022.3,1020.1,8.0,,21.3,23.2,,
2016-12-10,Newcastle,17.5,25.0,0.0,,,,,,,0.0,,63.0,,,,6.0,,21.5,,No,No
2016-12-10,BadgerysCreek,,,,,,,,,,,,,,,,,,,,,
2016-12-10,SydneyAirport,16.2,24.0,0.0,9.0,9.8,ENE,44.0,ESE,ENE,13.0,30.0,60.0,52.0,1022.6,1020.8,3.0,2.0,20.3,22.5,No,No
2016-12-10,GoldCoast,19.6,27.9,0.0,,,SE,35.0,SE,SE,28.0,24.0,65.0,67.0,1020.6,1019.8,,,25.5,25.5,No,No
2016-12-10,Melbourne,11.2,18.8,0.2,4.6,10.2,S,26.0,WSW,S,6.0,13.0,58.0,50.0,1024.0,1023.0,7.0,2.0,14.4,18.1,No,No
2016-12-10,Uluru,17.3,32.9,0.0,,,E,48.0,E,ENE,28.0,22.0,22.0,12.0,1016.7,1013.0,,,25.2,31.7,No,No
2016-12-10,Portland,7.6,16.2,1.0,,,WSW,33.0,WNW,W,11.0,17.0,90.0,73.0,1024.6,1024.4,8.0,8.0,11.8,14.9,No,No
2016-12-10,Dartmoor,9.2,16.1,0.0,,,SSW,30.0,NW,SW,6.0,13.0,73.0,72.0,1024.8,1024.4,,,13.4,14.9,No,No
2016-12-10,Cairns,23.3,34.0,,,,ESE,37.0,SE,ENE,15.0,28.0,59.0,61.0,1012.1,1010.3,,5.0,30.2,31.3,,
2016-12-10,Albury,7.5,26.9,0.0,,,S,30.0,SSE,SSW,6.0,13.0,56.0,32.0,1021.6,1018.6,,,15.9,25.2,No,No
2016-12-10,Katherine,26.5,40.1,0.0,8.0,,E,52.0,WSW,SE,9.0,6.0,53.0,,1010.6,1005.3,2.0,,33.0,,No,No
2016-12-10,Walpole,13.2,29.1,0.0,,,SE,35.0,E,SSE,17.0,11.0,63.0,61.0,1015.2,1009.3,,,21.8,26.0,No,No
2016-12-11,Perth,18.2,28.6,0.0,10.6,8.0,SSW,43.0,WSW,SSW,15.0,13.0,67.0,42.0,1011.8,1007.5,1.0,7.0,22.2,26.0,No,Yes
2016-12-11,Dartmoor,5.1,22.5,0.0,,,ESE,41.0,,ENE,0.0,4.0,96.0,45.0,1025.2,1022.6,,,11.8,20.6,No,No
2016-12-11,Williamtown,16.5,28.6,,,,ENE,41.0,NW,ENE,7.0,22.0,65.0,48.0,1021.7,1018.9,,1.0,21.1,28.0,,
2016-12-11,Uluru,16.3,34.4,0.0,,,E,48.0,E,ESE,28.0,22.0,16.0,9.0,1015.5,1011.2,,,27.9,33.1,No,No
2016-12-11,MelbourneAirport,11.7,20.9,1.4,6.4,8.9,S,35.0,SSW,SSE,13.0,20.0,87.0,49.0,1024.2,1022.2,7.0,1.0,13.9,19.3,Yes,No
2016-12-11,Sale,11.9,19.9,0.0,,,E,39.0,NNW,ESE,7.0,17.0,70.0,53.0,1024.5,1023.4,,,15.6,18.8,No,No
2016-12-11,Penrith,19.1,31.6,0.0,,,SE,33.0,NW,ESE,4.0,11.0,63.0,37.0,,,,,21.9,30.0,No,No
2016-12-11,Tuggeranong,12.3,27.2,0.0,,,E,41.0,ESE,WNW,9.0,6.0,63.0,31.0,1021.2,1018.1,,,17.9,26.0,No,No
2016-12-11,Townsville,23.9,30.1,5.4,11.8,,E,48.0,ESE,E,28.0,26.0,63.0,55.0,1014.0,1011.7,8.0,8.0,28.3,28.7,Yes,Yes
2016-12-11,Nhil,7.4,28.2,0.0,,,W,35.0,E,WNW,17.0,15.0,58.0,25.0,1023.9,1020.2,,,15.6,26.1,No,No
2016-12-11,BadgerysCreek,,,,,,,,,,,,,,,,,,,,,
2016-12-11,GoldCoast,19.8,27.3,0.0,,,E,26.0,SSE,SE,15.0,15.0,65.0,59.0,1022.3,1020.9,,,25.7,25.5,No,No
2016-12-11,NorfolkIsland,17.9,22.8,,,,SSE,37.0,SE,SSE,19.0,24.0,67.0,51.0,1020.1,1019.6,8.0,2.0,19.5,21.2,,Yes
2016-12-11,PerthAirport,16.2,30.7,0.0,10.6,8.0,SW,52.0,WSW,SW,20.0,22.0,60.0,30.0,1011.5,1007.3,1.0,7.0,23.7,27.6,No,Yes
2016-12-11,Sydney,20.0,26.3,0.0,9.0,11.4,E,41.0,NE,E,13.0,28.0,57.0,56.0,1022.2,1020.4,3.0,1.0,23.6,24.3,No,No
2016-12-11,Launceston,7.0,21.7,0.0,,,N,28.0,N,NW,2.0,15.0,59.0,41.0,,,,,14.9,20.7,No,No
2016-12-11,Cairns,25.0,33.1,,,,ESE,46.0,SSE,ESE,24.0,30.0,55.0,54.0,1012.7,1010.0,1.0,6.0,30.2,31.2,,Yes
2016-12-11,SydneyAirport,19.6,27.1,0.0,9.0,11.4,NE,48.0,NNE,ENE,24.0,31.0,59.0,52.0,1022.1,1020.3,3.0,1.0,23.6,25.3,No,No
2016-12-11,Albany,14.4,21.2,0.0,,,,,W,,13.0,,81.0,,1009.7,1010.1,8.0,,19.8,,No,Yes
2016-12-11,SalmonGums,20.1,40.1,0.0,,,SSW,54.0,N,W,26.0,15.0,15.0,16.0,,,,,32.3,36.0,No,Yes
2016-12-11,Richmond,16.2,30.7,0.0,,,ESE,33.0,SSW,SE,9.0,17.0,65.0,42.0,1022.2,1018.2,8.0,2.0,21.9,28.9,No,No
2016-12-11,Nuriootpa,10.3,30.4,0.0,8.0,13.5,ESE,33.0,ENE,N,19.0,9.0,55.0,21.0,1022.2,1018.7,0.0,,17.4,28.5,No,No
2016-12-11,Cobar,15.0,33.0,0.0,10.2,,SE,33.0,ESE,SE,20.0,13.0,,,1018.8,1016.2,,,23.8,31.3,No,No
2016-12-11,Bendigo,9.7,27.8,0.0,,,SE,33.0,S,SSW,13.0,9.0,61.0,19.0,1022.5,1019.5,,,16.0,25.6,No,No
2016-12-11,Newcastle,16.6,30.0,0.0,,,,,,,0.0,,69.0,,,,0.0,,21.0,,No,No
2016-12-11,AliceSprings,12.8,32.0,0.0,,,ESE,39.0,E,E,13.0,15.0,25.0,10.0,1015.3,1011.2,,,24.6,30.7,No,No
2016-12-11,Albury,10.7,29.8,0.0,,,SSW,31.0,SSE,S,9.0,15.0,57.0,27.0,1021.2,1018.3,,,19.2,27.8,No,No
2016-12-11,Mildura,12.5,31.2,0.0,7.2,13.5,SSE,28.0,ESE,SSE,19.0,9.0,49.0,19.0,1022.5,1019.5,0.0,,19.4,29.6,No,No
2016-12-11,Moree,18.6,33.2,0.0,,,NNE,48.0,NNE,N,31.0,11.0,53.0,26.0,1020.5,1017.2,,,23.1,31.0,No,No
2016-12-11,Hobart,11.3,17.3,0.0,3.6,10.2,SE,35.0,E,SE,15.0,22.0,71.0,52.0,1022.8,1022.3,4.0,2.0,13.5,16.2,No,No
2016-12-11,Ballarat,9.3,21.7,0.0,,,SE,43.0,ESE,SE,17.0,13.0,72.0,45.0,1023.1,1021.2,4.0,,12.9,19.5,No,No
2016-12-11,Brisbane,18.5,27.2,0.0,8.0,5.9,ESE,30.0,E,E,11.0,13.0,52.0,48.0,1021.9,1020.5,7.0,7.0,24.7,24.7,No,No
2016-12-11,CoffsHarbour,18.2,26.1,0.0,,,ENE,37.0,NNW,NE,19.0,26.0,60.0,59.0,1022.7,1021.6,,,23.4,24.4,No,No
2016-12-11,Witchcliffe,17.3,23.6,0.0,,,SSW,28.0,SSW,SE,15.0,9.0,72.0,69.0,1012.1,1010.3,,,18.7,20.5,No,Yes
2016-12-11,Canberra,12.8,28.0,0.0,,,,,ESE,NNW,13.0,13.0,66.0,25.0,1021.5,1018.6,7.0,,17.3,26.1,No,No
2016-12-11,NorahHead,19.2,26.6,0.0,,,NE,52.0,NE,NE,20.0,33.0,71.0,68.0,1021.7,1019.7,,,22.9,25.2,No,No
2016-12-11,MountGambier,2.8,21.9,0.0,,,S,35.0,SE,E,9.0,19.0,89.0,54.0,1025.1,1021.7,8.0,,14.2,20.6,No,No
2016-12-11,Watsonia,12.5,22.8,0.0,6.4,8.9,SSW,35.0,SSW,WSW,9.0,19.0,70.0,52.0,1024.2,1021.8,7.0,1.0,15.4,21.6,No,No
2016-12-11,Darwin,27.9,34.0,0.0,5.6,5.5,E,37.0,,W,0.0,9.0,67.0,68.0,1009.5,1006.6,7.0,7.0,31.7,30.5,No,No
2016-12-11,MountGinini,4.4,18.8,0.0,,,NW,30.0,WSW,NW,6.0,13.0,44.0,52.0,,,,,11.0,16.2,No,No
2016-12-11,PearceRAAF,15.0,32.2,0.0,,8.0,WSW,48.0,WSW,SSW,9.0,26.0,62.0,20.0,1011.3,1006.9,,6.0,24.3,29.2,No,Yes
2016-12-11,Walpole,15.4,22.1,0.0,,,WNW,54.0,W,SW,17.0,7.0,77.0,75.0,1010.3,1010.5,,,18.7,18.9,No,Yes
2016-12-11,Portland,7.6,18.1,0.8,,,SE,28.0,SE,ESE,9.0,15.0,62.0,61.0,1025.2,1023.5,8.0,2.0,13.8,17.4,No,No
2016-12-11,Adelaide,12.3,31.2,0.0,,,WSW,28.0,E,WNW,7.0,13.0,46.0,23.0,1022.7,1019.3,,,20.6,30.2,No,No
2016-12-11,Woomera,16.8,34.8,0.0,12.0,,ESE,35.0,E,ENE,19.0,24.0,32.0,10.0,1019.9,1016.4,0.0,,24.5,33.5,No,No
2016-12-11,Wollongong,18.4,24.2,0.0,,,SSE,33.0,SSE,SSE,11.0,20.0,69.0,71.0,1022.2,1021.4,,8.0,21.5,22.3,No,Yes
2016-12-11,Katherine,26.3,39.5,0.0,8.0,,NW,41.0,W,SE,11.0,13.0,55.0,,1010.0,1004.1,2.0,,32.8,,No,Yes
2016-12-11,WaggaWagga,10.2,30.5,0.0,,,ENE,28.0,ENE,WNW,13.0,13.0,53.0,19.0,1020.9,1017.9,,,20.1,28.7,No,No
2016-12-11,Melbourne,12.9,19.3,1.0,6.4,8.9,S,33.0,SE,SSW,11.0,15.0,67.0,59.0,1024.4,1022.6,7.0,1.0,15.9,18.5,No,No
2016-12-12,BadgerysCreek,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Ballarat,6.3,30.1,0.0,,,NNW,43.0,N,NW,19.0,26.0,56.0,25.0,1019.2,1016.4,,,19.3,28.1,No,No
