Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-05-26,Wollongong,13.5,20.1,0.0,,,NNW,37.0,NW,E,15.0,6.0,59.0,52.0,1006.1,999.7,6.0,2.0,15.7,19.7,No,No
2016-05-26,MelbourneAirport,9.3,11.1,11.4,0.8,0.0,N,52.0,N,WSW,22.0,20.0,92.0,95.0,1003.5,1003.9,8.0,8.0,9.9,10.4,Yes,Yes
2016-05-26,Tuggeranong,3.3,12.2,0.0,,,NW,33.0,NNW,NW,17.0,17.0,92.0,76.0,1005.8,1000.4,,,8.6,11.9,No,No
2016-05-26,SydneyAirport,12.7,21.8,0.6,4.6,4.8,NW,48.0,N,NW,19.0,30.0,50.0,41.0,1006.4,1000.1,7.0,2.0,15.7,20.6,No,No
2016-05-26,Albury,6.9,14.1,15.2,,,W,31.0,NNE,WNW,7.0,15.0,100.0,84.0,1005.0,1002.3,8.0,8.0,10.5,13.0,Yes,Yes
2016-05-26,Portland,8.6,14.0,21.8,,,SW,30.0,WSW,WSW,17.0,17.0,82.0,63.0,1006.0,1006.4,2.0,4.0,11.2,13.4,Yes,No
2016-05-26,Nhil,9.8,14.7,10.0,,,SW,43.0,WSW,SW,20.0,26.0,91.0,62.0,1006.9,1006.8,,,10.9,14.0,Yes,No
2016-05-26,Woomera,11.1,18.0,4.0,2.0,5.5,WSW,37.0,WSW,SW,11.0,19.0,91.0,63.0,1012.0,1011.8,2.0,8.0,13.3,17.2,Yes,No
2016-05-26,CoffsHarbour,9.4,21.4,0.0,,,N,37.0,N,NW,9.0,6.0,39.0,52.0,1011.9,1006.3,7.0,8.0,17.6,18.9,No,No
2016-05-26,MountGinini,0.2,2.6,0.8,,,WSW,59.0,NW,W,19.0,22.0,97.0,97.0,,,,,1.7,2.4,No,Yes
2016-05-26,Ballarat,7.5,10.1,11.6,,,NNE,41.0,WNW,SSW,11.0,20.0,100.0,98.0,1003.9,1004.6,8.0,8.0,8.4,9.0,Yes,No
2016-05-26,Richmond,8.7,21.7,0.0,1.6,,NNW,52.0,NNE,NW,22.0,20.0,52.0,48.0,1006.3,1001.1,,7.0,15.9,21.0,No,No
2016-05-26,NorahHead,13.4,19.8,1.8,,,N,46.0,NNE,NW,20.0,13.0,79.0,55.0,1007.8,1001.7,,,14.0,19.0,Yes,No
2016-05-26,Dartmoor,8.7,14.1,17.4,,,SW,35.0,WNW,S,4.0,11.0,96.0,82.0,1006.4,1006.7,,,10.0,12.3,Yes,Yes
2016-05-26,Newcastle,10.8,21.3,1.0,,,,,NW,,9.0,,77.0,,,,7.0,,12.8,,No,Yes
2016-05-26,PearceRAAF,11.6,20.0,3.6,,4.7,SW,39.0,WSW,SSW,7.0,19.0,91.0,64.0,1017.7,1019.5,,,14.6,18.0,Yes,No
2016-05-26,Sydney,12.9,20.2,0.2,4.6,4.8,NW,48.0,NNW,NW,22.0,24.0,52.0,48.0,1006.9,1000.4,7.0,2.0,15.0,19.9,No,No
2016-05-26,Uluru,13.7,30.8,0.0,,,W,30.0,SSW,W,9.0,20.0,66.0,32.0,1014.5,1011.8,,,19.5,30.4,No,No
2016-05-26,Moree,5.0,22.9,0.0,4.2,,SSW,67.0,NNE,SSE,28.0,20.0,26.0,73.0,1011.6,1008.2,4.0,5.0,17.5,16.5,No,Yes
2016-05-26,PerthAirport,11.5,19.1,2.8,2.0,4.7,SW,37.0,ENE,SW,6.0,20.0,91.0,56.0,1017.5,1019.2,7.0,7.0,14.8,18.4,Yes,No
2016-05-26,Albany,11.1,17.0,4.2,1.0,,,,NW,,7.0,,94.0,,1013.6,1017.2,5.0,,12.7,,Yes,Yes
2016-05-26,Katherine,18.5,35.5,0.0,16.8,,SSE,24.0,SE,WNW,7.0,9.0,65.0,,1014.7,1010.8,0.0,,26.0,,No,No
2016-05-26,Williamtown,8.0,18.0,1.0,2.8,,WNW,48.0,N,SW,13.0,13.0,74.0,52.0,1009.2,1002.7,6.0,3.0,12.2,18.0,No,No
2016-05-26,Brisbane,9.6,28.2,0.0,4.2,9.1,NE,24.0,,NE,0.0,11.0,51.0,47.0,1015.7,1007.5,3.0,1.0,16.8,26.5,No,No
2016-05-26,Melbourne,10.3,12.5,12.4,0.8,0.0,N,35.0,N,W,11.0,9.0,95.0,88.0,1003.6,1003.5,8.0,8.0,10.5,11.9,Yes,Yes
2016-05-26,Nuriootpa,10.3,15.4,29.6,3.8,6.9,WSW,37.0,SW,WSW,13.0,22.0,91.0,58.0,1009.6,1009.5,6.0,,11.7,14.6,Yes,Yes
2016-05-26,Sale,6.9,11.4,1.8,,,W,41.0,,W,0.0,11.0,96.0,94.0,1003.0,1000.8,8.0,8.0,10.5,11.2,Yes,Yes
2016-05-26,WaggaWagga,6.8,12.7,10.8,1.2,,W,39.0,N,W,13.0,19.0,99.0,92.0,1005.6,1002.9,8.0,8.0,10.5,12.5,Yes,Yes
2016-05-26,Cairns,20.0,29.0,0.0,3.2,,SSE,28.0,SSE,NE,13.0,17.0,71.0,64.0,1016.7,1013.4,5.0,,25.5,28.2,No,No
2016-05-26,Launceston,1.0,12.4,4.0,,,SSE,28.0,SE,SSE,13.0,11.0,93.0,86.0,,,8.0,8.0,11.2,10.8,Yes,No
2016-05-26,Adelaide,11.4,17.0,24.2,,,SW,28.0,,WSW,0.0,13.0,89.0,54.0,1009.7,1009.8,,,13.1,16.4,Yes,Yes
2016-05-26,Hobart,4.3,13.6,0.0,0.6,2.4,SSW,31.0,N,S,9.0,9.0,77.0,55.0,1002.9,1001.2,6.0,7.0,9.3,12.1,No,No
2016-05-26,Darwin,25.1,33.7,0.0,0.6,10.6,WNW,28.0,S,WNW,9.0,15.0,78.0,53.0,1014.1,1011.0,1.0,2.0,28.3,32.6,No,No
2016-05-26,Cobar,10.3,17.3,16.4,2.4,,NE,33.0,N,W,19.0,17.0,87.0,81.0,1008.6,1006.2,8.0,8.0,11.6,16.2,Yes,No
2016-05-26,Witchcliffe,12.2,17.5,14.2,,,WSW,56.0,WSW,WSW,15.0,9.0,55.0,51.0,1016.3,1019.3,,,15.6,16.8,Yes,No
2016-05-26,SalmonGums,6.8,17.7,0.0,,,SW,41.0,WNW,WSW,17.0,15.0,80.0,50.0,,,,,13.1,16.6,No,No
2016-05-26,AliceSprings,15.3,32.0,0.0,6.6,,WNW,41.0,NW,NNW,7.0,19.0,50.0,28.0,1015.3,1011.7,,,24.1,31.3,No,No
2016-05-26,Watsonia,9.7,11.5,12.4,0.8,0.0,N,28.0,ENE,W,2.0,15.0,100.0,100.0,1003.7,1003.3,8.0,8.0,9.9,11.1,Yes,Yes
2016-05-26,Mildura,10.2,18.0,16.4,7.8,5.3,SSW,35.0,WSW,SW,17.0,15.0,100.0,50.0,1007.9,1007.5,8.0,6.0,12.3,17.4,Yes,No
2016-05-26,Walpole,10.5,17.3,14.8,,,NW,50.0,WSW,W,13.0,19.0,81.0,53.0,1014.0,1017.2,,,13.5,16.7,Yes,No
2016-05-26,Bendigo,7.7,13.2,14.4,,,SW,43.0,NNW,SW,4.0,26.0,97.0,85.0,1004.3,1004.0,8.0,8.0,9.5,11.0,Yes,No
2016-05-27,Walpole,8.5,17.4,0.6,,,N,39.0,NNE,NNW,4.0,15.0,69.0,58.0,1021.3,1016.8,,,12.4,16.4,No,Yes
2016-05-27,Penrith,11.8,18.6,0.0,,,WNW,56.0,WNW,W,13.0,30.0,,,,,,,15.8,17.2,No,
2016-05-27,Cairns,20.0,28.0,0.0,4.0,,NNE,24.0,SW,NE,6.0,13.0,76.0,77.0,1015.6,1011.7,,1.0,26.2,27.3,No,No
2016-05-27,Melbourne,9.2,14.4,4.8,0.8,7.5,NW,26.0,WNW,S,11.0,6.0,78.0,62.0,1007.9,1006.7,7.0,4.0,10.2,13.3,Yes,No
2016-05-27,NorfolkIsland,15.6,22.1,0.0,2.2,,NNW,65.0,NW,NW,17.0,24.0,62.0,64.0,1014.2,1010.3,,1.0,20.2,21.2,No,Yes
2016-05-27,PerthAirport,8.2,20.7,0.4,1.6,9.1,NNE,31.0,ENE,NNE,17.0,17.0,70.0,38.0,1022.9,1018.3,1.0,1.0,12.6,20.2,No,Yes
2016-05-27,Mildura,5.5,17.4,0.0,2.3,5.8,W,52.0,NW,NNW,7.0,22.0,93.0,62.0,1011.1,1006.6,6.0,6.0,9.5,16.1,No,Yes
2016-05-27,Albany,10.5,19.3,2.4,2.6,,,,NNW,,13.0,,81.0,,1022.8,1017.8,1.0,,13.2,,Yes,Yes
2016-05-27,GoldCoast,19.2,25.4,0.0,,,WNW,61.0,NW,W,30.0,37.0,65.0,33.0,1007.9,1005.4,,,22.2,24.8,No,No
2016-05-27,Nhil,5.4,13.7,0.4,,,WNW,46.0,N,NW,9.0,20.0,97.0,83.0,1009.0,1003.9,,,7.3,13.3,No,Yes
2016-05-27,Adelaide,10.2,16.3,2.8,,,SW,48.0,WNW,W,13.0,19.0,82.0,71.0,1008.9,1006.8,,,13.8,12.9,Yes,Yes
2016-05-27,WaggaWagga,4.9,13.9,4.4,0.4,,WSW,39.0,WSW,WSW,22.0,28.0,84.0,49.0,1008.6,1007.3,,7.0,8.1,13.3,Yes,Yes
2016-05-27,MelbourneAirport,6.1,14.6,6.4,0.8,7.5,W,30.0,W,S,19.0,13.0,83.0,55.0,1008.1,1006.7,7.0,4.0,9.4,13.4,Yes,No
2016-05-27,Brisbane,16.8,25.6,0.0,3.6,8.5,W,46.0,WNW,W,17.0,20.0,62.0,38.0,1008.6,1006.2,4.0,1.0,22.1,25.0,No,No
2016-05-27,Newcastle,10.8,,1.4,,,,,NW,,37.0,,77.0,,,,7.0,,12.8,,Yes,No
2016-05-27,Moree,12.9,17.1,12.0,2.4,,WSW,35.0,SW,WSW,19.0,24.0,87.0,51.0,1011.4,1010.4,8.0,1.0,13.3,16.8,Yes,No
2016-05-27,Uluru,10.6,20.3,0.0,,,SSW,26.0,ESE,SE,11.0,13.0,48.0,34.0,1021.3,1018.9,1.0,8.0,14.8,19.6,No,No
2016-05-27,Wollongong,12.6,17.2,0.0,,,W,72.0,W,W,22.0,28.0,42.0,33.0,1002.5,1001.1,,,14.2,16.6,No,No
2016-05-27,NorahHead,11.7,19.2,0.6,,,W,43.0,WNW,W,11.0,15.0,51.0,32.0,1004.0,1001.9,,,15.4,17.9,No,No
2016-05-27,CoffsHarbour,15.9,24.7,0.4,,,NNW,41.0,NW,W,7.0,13.0,55.0,19.0,1005.6,1002.7,6.0,,18.4,23.8,No,No
2016-05-27,BadgerysCreek,9.6,18.2,0.0,,,W,63.0,WSW,WSW,13.0,31.0,40.0,34.0,1003.5,1002.5,,,14.7,16.9,No,No
2016-05-27,SydneyAirport,12.0,18.6,0.0,4.0,9.9,W,70.0,W,W,35.0,41.0,35.0,27.0,1003.5,1001.9,1.0,1.0,15.2,17.2,No,No
2016-05-27,Sale,8.6,13.5,4.0,,,W,46.0,W,W,33.0,22.0,86.0,73.0,1005.7,1005.7,8.0,6.0,9.9,12.8,Yes,No
2016-05-27,Ballarat,3.4,11.9,0.8,,,NW,26.0,,,0.0,0.0,100.0,65.0,1008.5,1006.3,5.0,2.0,6.1,10.5,No,No
2016-05-27,SalmonGums,3.4,17.7,0.0,,,SSW,20.0,SW,N,7.0,2.0,76.0,37.0,,,,,10.6,17.0,No,No
2016-05-27,Launceston,8.6,11.7,1.0,,,SSE,26.0,SSE,SE,9.0,15.0,77.0,77.0,,,8.0,7.0,9.5,11.4,No,No
2016-05-27,Canberra,7.0,12.0,3.8,,,WNW,52.0,NW,WNW,24.0,30.0,60.0,51.0,1004.5,1004.1,5.0,,8.7,11.3,Yes,No
2016-05-27,Bendigo,2.4,14.3,1.0,,,NW,24.0,WSW,W,7.0,9.0,85.0,55.0,1009.1,1006.5,,1.0,7.9,13.4,No,Yes
2016-05-27,Woomera,8.6,18.5,0.0,2.0,7.4,WSW,76.0,W,W,19.0,46.0,85.0,48.0,1015.9,1013.4,5.0,8.0,12.2,17.4,No,No
2016-05-27,Perth,7.0,20.7,0.4,1.6,9.1,NNE,30.0,NE,NE,6.0,9.0,79.0,43.0,1022.9,1018.0,1.0,1.0,12.5,20.0,No,Yes
2016-05-27,Tuggeranong,5.0,12.3,0.2,,,W,50.0,WNW,W,17.0,20.0,57.0,43.0,1004.1,1003.7,,,9.4,11.7,No,No
2016-05-27,Watsonia,7.3,14.1,7.2,0.8,7.5,W,28.0,W,SW,9.0,9.0,89.0,59.0,1008.0,1006.6,7.0,4.0,9.4,13.6,Yes,No
2016-05-27,Dartmoor,3.1,11.6,1.8,,,ESE,28.0,,NE,0.0,7.0,98.0,93.0,1008.0,1004.1,,,5.0,10.9,Yes,Yes
2016-05-27,Witchcliffe,5.2,18.4,0.0,,,NNW,44.0,N,NNW,17.0,19.0,73.0,53.0,1021.7,1016.5,,,13.3,17.4,No,Yes
2016-05-27,Darwin,24.1,33.0,0.0,6.0,10.9,W,37.0,SSW,W,7.0,28.0,79.0,60.0,1014.5,1011.2,1.0,4.0,29.0,31.6,No,No
2016-05-27,Portland,5.2,13.0,1.0,,,ESE,28.0,NNE,ENE,9.0,11.0,94.0,85.0,1007.7,1004.8,6.0,8.0,6.7,11.0,No,Yes
2016-05-27,Albury,4.8,14.0,1.2,,,W,35.0,SW,WSW,7.0,15.0,86.0,58.0,1008.5,1007.2,,7.0,8.0,13.7,Yes,No
2016-05-27,Katherine,19.0,35.9,0.0,6.4,,E,26.0,NNW,SE,6.0,13.0,65.0,,1014.6,1010.8,0.0,,26.0,,No,No
2016-05-27,Williamtown,12.0,19.0,0.6,3.4,,NW,74.0,WNW,WNW,41.0,46.0,47.0,27.0,1005.1,1002.3,,,15.3,18.1,No,No
2016-05-27,Hobart,9.2,12.1,0.0,1.0,0.0,SW,39.0,SSW,SSW,20.0,13.0,72.0,63.0,1004.4,1004.9,7.0,7.0,10.0,11.9,No,No
2016-05-27,MountGambier,5.0,12.2,0.8,,,SE,30.0,NNE,NE,13.0,15.0,96.0,94.0,1007.3,1003.3,8.0,7.0,8.4,11.5,No,Yes
2016-05-27,Richmond,11.5,19.7,0.0,3.0,,WSW,57.0,W,W,22.0,30.0,37.0,32.0,1003.9,1002.6,,,15.7,18.0,No,No
2016-05-27,Nuriootpa,7.3,14.3,5.6,1.9,,WNW,67.0,W,W,26.0,26.0,94.0,87.0,1009.3,1007.0,8.0,,11.1,9.6,Yes,Yes
2016-05-27,MountGinini,-2.5,-0.1,3.6,,,WSW,65.0,WSW,WSW,26.0,28.0,96.0,96.0,,,,,-2.2,-1.4,Yes,Yes
2016-05-27,Townsville,20.2,30.0,0.0,4.6,,NNW,31.0,NW,N,13.0,17.0,70.0,67.0,1014.8,1010.7,,,26.6,28.6,No,No
2016-05-27,AliceSprings,17.3,22.1,0.0,6.2,,SW,33.0,S,S,22.0,17.0,64.0,27.0,1020.4,1017.7,8.0,,17.5,21.0,No,No
2016-05-27,Cobar,7.5,16.6,0.2,2.2,,WNW,31.0,W,WNW,7.0,19.0,95.0,53.0,1012.6,1010.5,,1.0,9.7,16.1,No,Yes
2016-05-27,Sydney,12.8,18.6,0.2,4.0,9.9,W,61.0,W,W,17.0,37.0,42.0,27.0,1003.5,1001.7,1.0,1.0,14.0,17.9,No,No
2016-05-27,PearceRAAF,6.2,20.7,0.2,,9.1,NE,28.0,ENE,NNW,15.0,15.0,77.0,44.0,1022.9,1018.4,,,14.0,19.9,No,Yes
2016-05-28,Witchcliffe,12.9,17.7,16.2,,,NNW,46.0,W,SW,11.0,19.0,75.0,58.0,1013.3,1013.7,,,15.4,16.3,Yes,Yes
2016-05-28,Penrith,6.5,17.1,,,,WNW,33.0,,W,0.0,15.0,,,,,,,8.8,17.1,,No
2016-05-28,Walpole,10.9,17.1,16.8,,,W,43.0,NW,WSW,15.0,20.0,87.0,68.0,1010.9,1011.6,,,12.8,15.4,Yes,Yes
2016-05-28,AliceSprings,10.2,21.2,0.0,,,ESE,30.0,ESE,NE,17.0,7.0,47.0,29.0,1020.9,1016.9,8.0,7.0,14.7,20.2,No,No
2016-05-28,Darwin,24.8,33.2,0.0,8.0,9.9,WNW,31.0,W,WNW,11.0,28.0,68.0,55.0,1014.0,1010.4,1.0,2.0,29.9,32.0,No,No
2016-05-28,Bendigo,6.3,13.5,10.0,,,SW,37.0,S,SSW,6.0,17.0,81.0,63.0,1010.7,1012.3,,7.0,9.1,12.6,Yes,No
2016-05-28,Sydney,9.8,14.8,0.0,5.6,2.1,W,39.0,NNW,W,9.0,13.0,63.0,70.0,1007.2,1006.0,6.0,6.0,12.9,14.3,No,Yes
2016-05-28,Cobar,7.4,13.3,3.6,2.4,,WSW,50.0,WNW,WSW,19.0,24.0,86.0,74.0,1011.2,1013.8,8.0,8.0,9.2,11.7,Yes,No
2016-05-28,Dartmoor,4.8,13.2,3.8,,,SSW,31.0,S,SSW,9.0,11.0,91.0,72.0,1014.6,1016.3,,,7.9,11.2,Yes,No
2016-05-28,Newcastle,,19.8,0.0,,,,,,,,,,,,,,,,,No,No
2016-05-28,PearceRAAF,10.4,20.3,7.6,,7.2,SW,41.0,N,WSW,7.0,30.0,88.0,62.0,1015.2,1014.5,8.0,8.0,15.7,18.9,Yes,No
2016-05-28,Launceston,1.2,14.4,0.0,,,ENE,11.0,ESE,E,2.0,6.0,97.0,53.0,,,,,5.4,13.6,No,No
2016-05-28,Tuggeranong,-0.2,12.1,0.4,,,W,17.0,W,NNW,7.0,6.0,80.0,72.0,1007.3,1007.4,,,3.5,10.2,No,No
2016-05-28,Sale,2.4,14.4,0.2,,,W,39.0,WNW,W,20.0,20.0,86.0,71.0,1009.6,1010.3,,8.0,7.5,13.3,No,No
2016-05-28,Katherine,19.7,36.1,0.0,6.2,,SE,31.0,NNW,ENE,11.0,13.0,69.0,,1014.4,1009.7,0.0,,27.3,,No,No
2016-05-28,WaggaWagga,4.5,12.9,10.2,,,WSW,26.0,,WNW,0.0,11.0,97.0,73.0,1008.4,1009.8,4.0,4.0,8.0,11.7,Yes,No
2016-05-28,Williamtown,8.9,18.1,0.0,,,WNW,65.0,WNW,WNW,26.0,37.0,62.0,40.0,1008.3,1006.7,6.0,,13.0,16.5,No,No
2016-05-28,Richmond,5.1,17.3,0.6,,,W,44.0,N,WNW,11.0,22.0,88.0,48.0,1007.4,1006.5,8.0,1.0,10.5,16.5,No,No
2016-05-28,Melbourne,5.7,13.2,0.6,1.0,4.1,SSW,31.0,NE,SSW,2.0,17.0,89.0,65.0,1011.0,1012.4,7.0,4.0,8.7,13.2,No,Yes
