Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-08-03,Tuggeranong,4.9,11.5,21.2,,,WNW,54.0,WNW,W,24.0,22.0,57.0,47.0,1013.5,1014.8,,,8.4,10.2,Yes,No
2015-08-03,Brisbane,10.6,26.7,0.0,3.6,9.8,WSW,26.0,WSW,ENE,6.0,9.0,71.0,54.0,1019.5,1014.3,2.0,1.0,18.6,25.1,No,No
2015-08-03,WaggaWagga,7.0,11.4,0.4,1.2,4.4,WSW,52.0,WNW,WSW,26.0,33.0,83.0,74.0,1018.9,1018.9,6.0,7.0,8.8,9.2,No,No
2015-08-03,Watsonia,6.4,10.8,7.4,3.2,5.6,W,63.0,W,SW,17.0,24.0,87.0,65.0,1017.4,1020.6,7.0,7.0,6.6,7.8,Yes,No
2015-08-03,Bendigo,4.8,10.7,1.0,,,NW,43.0,WSW,WSW,11.0,22.0,78.0,58.0,1018.8,1020.6,7.0,8.0,7.5,8.8,No,No
2015-08-03,Albury,7.5,11.7,2.6,,,WSW,52.0,WNW,WSW,26.0,26.0,85.0,51.0,1017.7,1018.6,8.0,,8.3,11.0,Yes,Yes
2015-08-03,Ballarat,3.1,7.8,3.2,,,WNW,54.0,SW,SW,20.0,26.0,98.0,58.0,1018.2,1020.7,8.0,8.0,3.3,7.2,Yes,No
2015-08-03,Walpole,7.5,16.1,2.2,,,WNW,15.0,SW,WSW,2.0,4.0,100.0,79.0,1035.6,1033.6,,,10.4,16.0,Yes,Yes
2015-08-03,Sale,5.6,10.6,4.2,,,WSW,69.0,WSW,W,22.0,31.0,90.0,59.0,1014.6,1018.0,8.0,,5.8,8.5,Yes,No
2015-08-03,Williamtown,11.3,18.6,0.0,17.2,10.1,WNW,63.0,WNW,WNW,35.0,35.0,50.0,30.0,1016.6,1014.3,0.0,0.0,12.4,18.3,No,No
