Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-12-17,Portland,11.5,19.7,0.0,6.4,10.8,ESE,30.0,ESE,E,15.0,13.0,85.0,70.0,1022.9,1021.9,8.0,,13.2,19.5,No,No
2013-12-17,Newcastle,16.5,27.5,0.0,,,,,N,NE,4.0,4.0,66.0,85.0,,,5.0,1.0,22.8,22.5,No,No
2013-12-17,SalmonGums,23.5,45.1,0.0,,,NW,63.0,N,N,24.0,26.0,13.0,7.0,,,,,35.9,43.4,No,No
2013-12-17,PearceRAAF,14.6,32.3,0.0,,10.9,W,39.0,WNW,WSW,13.0,20.0,47.0,51.0,1009.2,1007.8,,,27.0,27.2,No,No
2013-12-17,AliceSprings,23.4,36.9,0.0,15.0,1.0,E,37.0,E,SE,28.0,17.0,7.0,5.0,1012.3,1008.7,7.0,7.0,30.1,36.0,No,No
2013-12-17,Tuggeranong,16.4,31.6,0.0,,,ESE,41.0,SSW,W,7.0,9.0,63.0,31.0,1020.3,1016.3,,,19.5,30.1,No,No
2013-12-17,NorfolkIsland,18.0,23.2,0.0,7.0,11.8,SE,37.0,SE,SE,22.0,20.0,67.0,69.0,1016.7,1015.7,2.0,4.0,20.8,22.4,No,No
2013-12-17,Mildura,15.5,35.8,0.0,10.0,13.7,SSE,28.0,SE,SE,17.0,15.0,39.0,14.0,1019.0,1016.4,1.0,3.0,22.5,33.6,No,No
2013-12-17,Perth,18.4,28.4,0.0,9.4,10.9,SSW,28.0,NW,W,9.0,11.0,59.0,63.0,1009.2,1008.2,6.0,8.0,27.1,24.5,No,No
2013-12-17,Woomera,20.8,38.1,0.0,16.0,12.7,SE,39.0,ESE,E,26.0,13.0,16.0,5.0,1016.3,1013.2,0.0,5.0,27.8,37.2,No,No
2013-12-17,Walpole,15.0,28.1,0.0,,,WSW,37.0,S,SW,6.0,17.0,65.0,74.0,1005.6,1006.7,,,24.4,21.0,No,No
2013-12-17,Richmond,13.9,30.6,0.0,6.0,,ENE,33.0,NNE,E,7.0,17.0,68.0,33.0,1021.7,1017.8,,,21.9,29.6,No,No
2013-12-17,Witchcliffe,15.6,27.0,0.0,,,SW,35.0,SW,SW,13.0,20.0,75.0,56.0,1007.9,1007.9,,,21.7,24.1,No,No
2013-12-17,BadgerysCreek,14.5,30.7,0.0,,,ESE,33.0,N,ENE,6.0,11.0,64.0,34.0,1021.7,1018.2,,,22.0,29.0,No,No
2013-12-17,Moree,16.2,33.7,0.0,12.8,13.1,ENE,37.0,ENE,SSE,24.0,9.0,49.0,24.0,1018.2,1015.6,1.0,4.0,24.3,31.4,No,No
2013-12-17,Brisbane,20.7,28.0,0.0,9.0,6.9,E,33.0,ESE,E,9.0,17.0,61.0,52.0,1019.3,1017.7,7.0,5.0,24.6,26.1,No,No
2013-12-17,SydneyAirport,18.6,27.7,7.8,3.6,11.9,NE,52.0,NNE,ENE,15.0,33.0,52.0,41.0,1021.6,1019.3,6.0,1.0,24.3,26.5,Yes,No
2013-12-17,Bendigo,11.4,33.1,0.0,7.6,,SSE,41.0,SE,ESE,13.0,11.0,53.0,21.0,1019.7,1017.1,,,19.1,30.9,No,No
2013-12-17,Wollongong,19.1,23.8,0.0,,,NE,43.0,NNE,NE,13.0,33.0,64.0,69.0,1021.5,1019.4,,,22.5,23.2,No,No
2013-12-17,Albury,16.9,34.0,0.0,,,N,30.0,E,ESE,7.0,9.0,54.0,29.0,1019.5,1016.3,,4.0,24.7,31.8,No,No
2013-12-17,Darwin,22.8,33.6,32.2,4.6,7.5,NNE,43.0,SE,ESE,15.0,7.0,68.0,52.0,1008.2,1004.9,7.0,7.0,28.5,33.2,Yes,No
2013-12-17,Adelaide,14.2,35.0,0.0,8.0,13.8,ESE,41.0,SSW,SW,7.0,17.0,34.0,22.0,1019.6,1016.6,,,23.9,31.7,No,No
2013-12-17,MountGambier,6.5,27.9,0.0,6.4,10.8,S,35.0,SE,S,17.0,20.0,76.0,40.0,1022.7,1020.2,6.0,1.0,14.1,26.4,No,No
2013-12-17,Nuriootpa,14.6,33.2,0.0,11.0,13.5,SE,35.0,E,E,15.0,13.0,40.0,15.0,1019.8,1016.8,1.0,1.0,23.2,32.1,No,No
2013-12-17,GoldCoast,20.4,27.8,1.4,,,SSE,52.0,SSE,SE,30.0,37.0,62.0,67.0,1019.4,1018.3,,,25.5,24.9,Yes,No
2013-12-18,Adelaide,23.8,41.0,0.0,11.2,11.8,ESE,43.0,ENE,SSW,13.0,7.0,10.0,8.0,1016.1,1013.6,,,32.7,39.2,No,No
2013-12-18,CoffsHarbour,15.8,25.5,0.0,7.0,12.6,ESE,26.0,SSE,ESE,13.0,17.0,62.0,56.0,1023.3,1022.7,2.0,1.0,23.6,25.2,No,No
2013-12-18,Woomera,23.1,41.8,0.0,17.2,,E,43.0,E,N,31.0,20.0,9.0,6.0,1013.9,1011.6,7.0,7.0,32.3,40.7,No,No
2013-12-18,Witchcliffe,16.0,24.1,0.0,,,SSE,46.0,SSE,SSE,19.0,26.0,52.0,52.0,1015.0,1014.9,,,20.2,21.3,No,No
2013-12-18,PerthAirport,19.0,29.4,0.0,9.2,9.0,ESE,46.0,S,SW,19.0,30.0,58.0,46.0,1012.8,1010.7,7.0,7.0,23.4,27.1,No,No
2013-12-18,GoldCoast,22.0,28.4,0.0,,,SE,48.0,SE,SE,30.0,39.0,57.0,50.0,1021.9,1020.9,,,25.9,25.3,No,No
2013-12-18,SalmonGums,17.8,26.5,0.0,,,S,44.0,SSW,SSW,20.0,28.0,69.0,55.0,,,,,20.2,23.3,No,No
2013-12-18,Albury,18.8,37.6,0.0,,,ENE,28.0,SE,ESE,15.0,13.0,41.0,17.0,1020.2,1016.2,,,27.0,36.4,No,No
2013-12-18,AliceSprings,19.2,40.8,0.0,12.4,9.1,E,39.0,ESE,ENE,13.0,13.0,5.0,6.0,1010.8,1007.4,6.0,6.0,32.6,39.7,No,No
2013-12-18,MountGinini,10.9,23.7,2.0,,,W,26.0,NW,WSW,13.0,9.0,72.0,37.0,,,,,15.7,22.7,Yes,No
2013-12-18,Perth,19.0,27.8,0.0,9.2,9.0,SSW,41.0,S,SW,15.0,20.0,64.0,56.0,1012.8,1011.2,7.0,7.0,22.3,25.1,No,No
2013-12-18,NorahHead,19.9,26.8,0.0,,,NNE,33.0,NE,ENE,9.0,19.0,65.0,61.0,1024.1,1023.3,,,25.0,24.6,No,No
2013-12-18,Melbourne,13.9,26.9,0.0,5.6,9.8,S,30.0,SSW,S,7.0,19.0,81.0,55.0,1022.6,1018.7,8.0,1.0,15.8,25.0,No,No
2013-12-18,Canberra,13.8,31.9,0.0,,,ESE,44.0,NNW,NNW,7.0,13.0,60.0,31.0,1022.8,1019.2,,,21.4,30.9,No,No
2013-12-18,Sale,11.4,23.7,0.0,6.2,8.5,ESE,39.0,ENE,E,11.0,24.0,74.0,55.0,1024.1,1020.9,8.0,4.0,17.6,22.8,No,No
2013-12-18,Wollongong,18.1,24.4,0.0,,,NE,33.0,NE,NE,13.0,26.0,73.0,65.0,1024.1,1022.9,,,22.7,23.6,No,No
2013-12-18,SydneyAirport,20.0,26.3,0.0,10.0,12.9,ENE,41.0,NNE,ENE,17.0,31.0,53.0,50.0,1024.1,1022.8,3.0,1.0,25.0,25.1,No,No
2013-12-18,Penrith,18.2,30.8,0.0,,,ENE,31.0,NNW,NNE,6.0,9.0,75.0,39.0,,,,,21.8,30.4,No,No
2013-12-18,Mildura,17.9,39.9,0.0,10.6,12.8,ENE,24.0,E,WSW,15.0,9.0,35.0,10.0,1017.7,1014.4,5.0,5.0,24.9,38.8,No,No
2013-12-18,NorfolkIsland,18.1,23.3,0.0,6.2,11.6,SE,33.0,SE,SE,17.0,20.0,68.0,65.0,1018.7,1017.8,3.0,6.0,22.0,21.7,No,No
2013-12-18,WaggaWagga,21.2,37.7,0.0,11.0,13.5,E,35.0,ENE,WSW,19.0,11.0,37.0,14.0,1020.2,1016.8,1.0,1.0,26.7,35.4,No,No
2013-12-18,Ballarat,10.1,32.2,0.0,,,SE,39.0,ESE,SE,17.0,13.0,40.0,20.0,1020.4,1018.0,,,21.9,31.5,No,No
2013-12-18,Brisbane,18.1,29.3,0.0,7.8,12.6,E,39.0,SE,ESE,11.0,19.0,55.0,38.0,1021.4,1019.9,5.0,1.0,25.5,27.0,No,No
2013-12-18,Darwin,25.8,32.9,1.0,5.2,5.5,,,SSE,ENE,6.0,11.0,91.0,56.0,1009.1,1006.6,7.0,7.0,27.3,32.9,No,Yes
2013-12-18,Uluru,24.4,40.2,0.0,,,NNW,56.0,NE,ESE,7.0,11.0,8.0,7.0,1011.7,1008.4,,,32.9,39.4,No,No
2013-12-18,Hobart,13.9,23.4,0.0,5.2,11.3,SSE,37.0,N,SE,17.0,20.0,67.0,58.0,1023.4,1021.2,,,17.5,22.1,No,No
2013-12-18,BadgerysCreek,16.5,29.5,0.0,,,E,33.0,NNW,E,4.0,19.0,71.0,44.0,1024.1,1021.6,,,21.7,28.2,No,No
2013-12-18,Nuriootpa,19.7,37.6,0.0,12.2,12.4,ESE,35.0,NE,NNE,19.0,13.0,22.0,7.0,1017.6,1014.8,3.0,6.0,26.3,36.1,No,No
2013-12-18,MountGambier,8.6,35.6,0.0,5.8,13.0,E,28.0,E,E,19.0,11.0,55.0,17.0,1019.8,1016.0,6.0,5.0,20.5,34.4,No,No
2013-12-18,Bendigo,15.2,36.6,0.0,8.0,,SSE,35.0,SE,NNE,15.0,11.0,42.0,19.0,1019.8,1016.3,,,22.7,34.8,No,No
2013-12-18,Moree,17.7,35.6,0.0,11.4,13.4,SE,48.0,NE,SE,20.0,20.0,48.0,18.0,1021.2,1017.1,1.0,,24.2,33.7,No,No
2013-12-18,Watsonia,12.8,28.8,0.0,5.6,9.8,SW,48.0,E,WSW,6.0,15.0,91.0,46.0,1022.6,1018.4,8.0,1.0,14.7,28.2,No,No
2013-12-18,Cairns,24.7,31.7,0.0,10.8,11.2,SE,56.0,SE,SE,33.0,39.0,57.0,49.0,1012.7,1010.8,3.0,2.0,29.3,30.6,No,Yes
2013-12-18,Richmond,16.4,29.4,0.0,8.0,,E,31.0,,SE,0.0,9.0,73.0,43.0,1024.2,1021.1,,,21.5,28.9,No,No
2013-12-18,MelbourneAirport,12.7,29.8,0.0,5.6,9.8,S,30.0,SSW,S,7.0,19.0,88.0,47.0,1022.5,1018.8,8.0,1.0,14.2,25.9,No,No
2013-12-18,Katherine,23.8,37.5,0.0,6.4,,,,ENE,ESE,7.0,15.0,72.0,34.0,1009.8,1006.0,2.0,6.0,31.5,36.0,No,No
2013-12-18,Nhil,11.6,38.0,0.0,,,ESE,37.0,E,NE,24.0,9.0,20.0,11.0,1019.0,1015.8,,,24.4,36.0,No,No
2013-12-18,Townsville,23.9,33.0,0.0,13.6,10.7,E,52.0,SE,E,26.0,35.0,48.0,49.0,1014.2,1011.5,2.0,3.0,29.7,31.2,No,No
2013-12-18,Sydney,20.6,26.0,0.0,10.0,12.9,ENE,33.0,ENE,ENE,15.0,26.0,57.0,54.0,1024.2,1022.9,3.0,1.0,24.5,24.5,No,No
2013-12-18,Dartmoor,11.1,35.3,0.0,5.8,13.0,ENE,30.0,E,SE,13.0,17.0,67.0,25.0,1020.2,1016.7,,,18.5,33.1,No,No
2013-12-18,Cobar,23.7,38.3,0.0,15.4,,NE,39.0,NNE,E,19.0,9.0,23.0,11.0,1018.4,1015.8,0.0,2.0,29.8,36.8,No,No
2013-12-18,Albany,17.4,20.7,0.0,7.0,1.6,,,S,S,17.0,13.0,75.0,64.0,1014.2,1015.5,8.0,7.0,19.2,19.5,No,No
2013-12-18,Tuggeranong,15.7,32.1,0.0,,,,,W,ENE,7.0,13.0,61.0,31.0,1022.5,1018.8,,,22.2,30.6,No,
2013-12-18,PearceRAAF,19.3,30.8,0.0,,9.0,SW,39.0,S,SSW,15.0,26.0,60.0,37.0,1012.5,1010.1,8.0,,23.0,29.2,No,No
2013-12-18,Portland,11.8,27.7,0.0,5.8,13.0,E,33.0,E,E,17.0,17.0,89.0,73.0,1020.8,1018.3,,,15.9,21.6,No,No
2013-12-18,Launceston,14.9,23.1,0.0,,,NW,28.0,NW,WNW,7.0,15.0,81.0,59.0,1025.1,1022.5,,,16.4,21.5,No,No
