Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-07-03,Hobart,10.9,17.5,0.4,1.4,6.4,NW,80.0,N,NW,26.0,33.0,64.0,47.0,1015.6,1011.5,7.0,4.0,13.4,16.5,No,No
2014-07-03,BadgerysCreek,-0.5,18.7,0.0,,,SW,13.0,SE,NE,2.0,6.0,100.0,39.0,1027.4,1023.1,,,5.6,18.1,No,No
2014-07-03,Walpole,7.5,14.5,5.0,,,SSW,31.0,,,0.0,0.0,79.0,67.0,1022.7,1021.2,,,9.6,13.2,Yes,No
2014-07-03,Nuriootpa,0.7,14.5,0.0,2.4,9.4,NW,37.0,N,WNW,9.0,20.0,74.0,59.0,1023.8,1019.0,0.0,2.0,8.1,14.1,No,No
2014-07-03,WaggaWagga,3.3,8.6,0.4,0.2,0.0,E,17.0,SSE,ESE,9.0,6.0,100.0,89.0,1028.9,1025.1,8.0,8.0,5.5,8.4,No,No
2014-07-03,MountGambier,5.7,14.1,0.0,0.4,8.4,N,50.0,N,N,17.0,30.0,73.0,61.0,1022.0,1016.3,1.0,0.0,9.1,13.8,No,No
2014-07-03,Sydney,6.7,18.3,0.0,1.2,9.6,W,28.0,W,ENE,19.0,13.0,71.0,54.0,1027.3,1023.3,1.0,1.0,9.1,17.2,No,No
2014-07-03,Townsville,15.5,24.2,0.0,3.8,2.7,E,61.0,E,ENE,11.0,17.0,55.0,62.0,1020.9,1017.5,6.0,7.0,21.3,23.6,No,No
2014-07-03,Katherine,8.4,28.7,0.0,5.2,,,,E,ESE,17.0,13.0,75.0,41.0,1017.0,1012.2,1.0,3.0,16.2,27.5,No,No
2014-07-03,Ballarat,2.4,9.4,0.0,,,N,59.0,N,N,30.0,37.0,99.0,89.0,1025.7,1021.2,6.0,8.0,5.7,8.8,No,No
