Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-02-14,Perth,19.0,30.7,0.0,7.8,12.1,SSW,31.0,SSE,WSW,2.0,17.0,56.0,50.0,1016.1,1013.4,4.0,5.0,24.9,28.5,No,No
2012-02-14,NorfolkIsland,18.9,26.4,0.0,4.4,8.0,E,33.0,ENE,E,17.0,22.0,71.0,69.0,1018.0,1016.4,4.0,5.0,23.5,24.8,No,No
2012-02-14,Townsville,25.8,32.0,0.0,8.0,9.6,ENE,35.0,ENE,ENE,13.0,22.0,63.0,60.0,1013.3,1010.4,4.0,6.0,29.8,30.6,No,No
2012-02-14,Brisbane,20.9,29.3,1.6,6.4,10.9,E,33.0,SE,ESE,9.0,17.0,64.0,63.0,1017.4,1015.2,1.0,3.0,26.6,27.6,Yes,No
2012-02-14,Portland,12.7,26.6,0.0,4.8,12.7,SE,28.0,ENE,ESE,13.0,17.0,83.0,53.0,1020.2,1018.1,1.0,2.0,17.2,24.9,No,No
2012-02-14,Hobart,14.2,22.3,0.0,5.2,9.6,SSE,31.0,NNE,ESE,11.0,20.0,69.0,60.0,1023.5,1021.2,,,16.7,22.0,No,No
2012-02-14,Mildura,14.1,33.8,0.0,7.8,12.5,SSE,52.0,E,E,17.0,13.0,58.0,15.0,1018.4,1015.6,0.0,1.0,21.0,33.2,No,No
2012-02-14,Witchcliffe,14.6,28.2,0.0,,,SE,37.0,SSE,SSE,9.0,24.0,71.0,47.0,1018.5,1016.2,,,20.9,26.8,No,No
2012-02-14,Newcastle,14.6,25.8,3.4,,,,,,SE,0.0,9.0,96.0,55.0,,,6.0,3.0,17.0,25.4,Yes,Yes
2012-02-14,Walpole,14.1,26.1,0.2,,,SSW,30.0,NNE,SSE,9.0,15.0,76.0,58.0,1018.2,1015.3,,,19.1,24.1,No,No
2012-02-14,Adelaide,17.9,35.3,0.0,7.2,6.3,NNW,39.0,NE,W,17.0,15.0,22.0,14.0,1016.0,1014.0,,,26.9,34.1,No,No
2012-02-14,Wollongong,17.6,23.7,16.0,,,SSE,26.0,SSW,ESE,13.0,19.0,83.0,72.0,1021.6,1021.0,5.0,4.0,20.4,23.0,Yes,Yes
2012-02-14,MountGambier,11.2,31.3,0.0,4.8,12.7,S,37.0,ENE,N,19.0,9.0,75.0,22.0,1019.6,1016.1,0.0,3.0,18.0,30.6,No,No
2012-02-14,Penrith,15.7,26.1,18.6,,,ESE,35.0,SSW,E,6.0,11.0,96.0,62.0,,,,,20.9,24.9,Yes,No
2012-02-14,Canberra,14.8,25.7,0.0,4.8,6.0,ESE,35.0,ESE,NE,9.0,15.0,72.0,42.0,1020.9,1018.4,4.0,3.0,16.9,24.0,No,Yes
2012-02-14,SydneyAirport,20.0,25.1,0.0,4.0,7.2,ESE,33.0,S,ESE,17.0,22.0,80.0,56.0,1021.2,1020.4,5.0,6.0,21.2,23.9,No,No
2012-02-14,WaggaWagga,17.4,30.0,0.0,6.2,12.2,ENE,43.0,ENE,NE,26.0,11.0,58.0,30.0,1019.3,1016.4,1.0,4.0,21.5,28.6,No,No
2012-02-14,Moree,18.2,32.7,0.0,8.6,10.4,NE,33.0,ENE,W,20.0,11.0,62.0,30.0,1016.7,1013.5,1.0,4.0,23.5,30.9,No,No
2012-02-14,PerthAirport,15.7,30.3,0.0,7.8,12.1,W,35.0,S,WSW,6.0,26.0,55.0,45.0,1016.5,1013.7,4.0,5.0,25.0,29.6,No,No
2012-02-14,Dartmoor,12.7,31.4,0.0,4.8,12.7,S,33.0,E,S,15.0,11.0,84.0,28.0,1019.4,1016.8,,,17.4,29.3,No,No
2012-02-14,Williamtown,14.3,26.7,0.6,5.0,10.4,SSE,37.0,NW,SSE,9.0,22.0,94.0,54.0,1021.0,1019.6,3.0,2.0,16.8,25.0,No,Yes
2012-02-14,Cobar,18.0,32.5,0.0,8.4,,ENE,33.0,E,ESE,15.0,13.0,42.0,18.0,1016.9,1014.1,0.0,5.0,23.2,32.1,No,No
2012-02-14,CoffsHarbour,17.8,25.8,0.2,5.6,11.9,SSW,35.0,SW,SSE,24.0,24.0,72.0,60.0,1019.5,1018.0,3.0,2.0,22.6,25.2,No,No
2012-02-14,Bendigo,14.9,31.5,0.0,,,SSE,30.0,ESE,NW,13.0,13.0,67.0,25.0,1019.2,1016.2,1.0,1.0,19.2,30.0,No,No
2012-02-14,SalmonGums,9.1,31.5,0.0,,,SE,41.0,E,SSE,9.0,15.0,63.0,22.0,,,,,20.4,30.0,No,No
2012-02-14,Richmond,16.7,26.0,3.2,3.4,,ESE,35.0,SSE,E,6.0,19.0,84.0,63.0,1021.6,1019.9,,,20.2,25.0,Yes,Yes
2012-02-14,PearceRAAF,15.2,31.8,0.0,,12.1,WSW,39.0,SW,SW,6.0,24.0,58.0,42.0,1016.4,1013.2,2.0,4.0,24.0,30.6,No,No
2012-02-14,Nuriootpa,13.4,34.9,0.0,8.8,10.3,WSW,43.0,ENE,NNE,15.0,17.0,29.0,12.0,1017.3,1014.3,6.0,4.0,22.4,32.3,No,No
2012-02-14,GoldCoast,20.8,28.9,0.8,,,SSE,57.0,S,SSE,35.0,44.0,63.0,61.0,1017.7,1015.7,,,26.1,27.6,No,No
2012-02-14,BadgerysCreek,16.2,26.3,5.2,,,E,31.0,SSE,E,9.0,20.0,84.0,64.0,1021.3,1019.7,,,20.5,23.2,Yes,No
2012-02-14,Melbourne,16.0,29.0,0.0,4.8,10.4,SSE,33.0,WSW,S,11.0,15.0,80.0,48.0,1020.3,1017.3,7.0,2.0,17.7,27.0,No,No
2012-02-14,Cairns,23.9,32.6,0.0,7.4,11.5,E,33.0,SSE,E,15.0,20.0,67.0,51.0,1012.7,1009.5,2.0,1.0,29.4,32.1,No,No
2012-02-14,Sale,12.8,23.8,0.0,4.6,11.7,ESE,48.0,NE,E,11.0,33.0,87.0,59.0,1021.6,1019.6,6.0,2.0,17.4,23.1,No,No
2012-02-14,Launceston,15.4,25.2,11.0,,,NNW,33.0,N,NW,2.0,19.0,88.0,50.0,1023.6,1021.2,,,17.9,24.3,Yes,No
2012-02-14,NorahHead,18.1,26.1,5.8,,,SE,28.0,SSE,SSE,17.0,15.0,77.0,63.0,1020.9,1020.1,,,21.8,25.2,Yes,No
2012-02-14,AliceSprings,16.4,38.1,0.0,12.6,12.8,SE,37.0,NE,SSE,15.0,15.0,13.0,6.0,1012.9,1008.0,1.0,1.0,29.4,36.5,No,No
2012-02-14,Woomera,19.1,37.2,0.0,10.8,9.0,NE,39.0,NE,NW,19.0,20.0,16.0,7.0,1015.2,1012.9,6.0,4.0,26.8,36.7,No,No
2012-02-14,Albany,18.3,23.7,0.0,6.8,9.4,,,ENE,E,6.0,28.0,67.0,71.0,1018.8,1015.5,8.0,5.0,21.0,22.2,No,No
2012-02-14,MountGinini,7.1,16.1,1.4,,,NE,28.0,ENE,NE,7.0,6.0,88.0,91.0,,,,,11.2,11.6,Yes,Yes
