Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-09-09,PearceRAAF,5.6,22.5,12.6,,9.8,N,30.0,E,NNE,11.0,15.0,69.0,41.0,1019.7,1014.9,1.0,3.0,16.1,21.3,Yes,No
2013-09-09,SalmonGums,4.7,19.4,0.0,,,S,19.0,SSE,WNW,4.0,7.0,84.0,34.0,,,,,13.6,19.2,No,No
2013-09-09,BadgerysCreek,11.2,25.9,0.0,,,NNE,26.0,NE,N,6.0,13.0,78.0,51.0,1020.9,1013.4,,,18.3,24.6,No,No
2013-09-09,Darwin,23.1,32.8,0.0,8.0,10.5,NE,41.0,E,NNE,19.0,26.0,64.0,41.0,1015.2,1010.3,5.0,3.0,27.2,31.2,No,No
2013-09-09,NorahHead,17.5,25.2,0.0,,,NNE,31.0,N,NNE,7.0,20.0,81.0,88.0,1021.1,1014.5,,,20.1,19.6,No,No
2013-09-09,Wollongong,15.8,25.7,0.0,,,N,41.0,NNE,NE,15.0,24.0,70.0,80.0,1019.7,1012.9,,,20.0,20.5,No,No
2013-09-09,Williamtown,17.1,26.5,0.0,,,NW,24.0,N,SW,11.0,6.0,77.0,54.0,1021.5,1014.8,8.0,,20.4,25.1,No,No
2013-09-09,Nuriootpa,14.1,23.4,0.0,4.8,8.3,NW,70.0,NNW,WSW,20.0,43.0,26.0,51.0,1009.2,1007.4,6.0,6.0,21.2,19.3,No,No
2013-09-09,Albany,7.9,20.4,0.0,2.0,9.2,,,N,N,4.0,7.0,79.0,43.0,1019.8,1015.4,1.0,4.0,14.0,19.8,No,No
2013-09-09,Bendigo,10.4,25.1,0.0,1.7,,NNW,74.0,NE,ENE,19.0,20.0,64.0,60.0,1015.6,1004.1,,,12.6,21.4,No,No
2013-09-09,Townsville,14.6,26.6,0.0,5.6,10.5,ENE,39.0,SE,ENE,15.0,31.0,58.0,63.0,1020.4,1015.4,1.0,1.0,23.8,24.4,No,No
