Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-11-19,Dartmoor,6.5,19.0,0.2,4.0,12.3,SE,39.0,SSE,ESE,17.0,19.0,63.0,55.0,1026.3,1024.5,,,13.6,18.9,No,No
2010-11-19,Wollongong,14.6,18.7,1.0,,,SSW,69.0,S,SSE,43.0,37.0,75.0,68.0,1023.3,1024.8,8.0,8.0,15.9,16.8,No,No
2010-11-19,Launceston,3.5,18.7,0.0,,,NW,33.0,SE,NNW,9.0,17.0,50.0,48.0,1025.1,1023.5,,,12.7,18.2,No,No
2010-11-19,SydneyAirport,16.7,18.3,0.0,8.0,0.4,SSW,74.0,S,S,46.0,35.0,76.0,70.0,1022.0,1024.3,7.0,7.0,17.3,17.5,No,No
2010-11-19,Cobar,14.3,28.3,0.0,8.6,,SSE,28.0,SE,SW,13.0,9.0,52.0,31.0,1018.8,1017.2,1.0,1.0,19.6,26.8,No,No
2010-11-19,NorfolkIsland,17.7,23.0,0.2,3.6,7.8,WSW,26.0,WSW,WSW,13.0,15.0,73.0,64.0,1017.2,1016.1,6.0,7.0,20.7,22.4,No,No
2010-11-19,Witchcliffe,13.6,36.2,0.0,,,SSE,33.0,ESE,SSE,9.0,20.0,49.0,45.0,1015.8,1013.1,,,25.6,29.0,No,No
2010-11-19,Walpole,13.0,26.6,0.0,,,SE,39.0,E,SE,9.0,20.0,59.0,65.0,1017.4,1014.1,,,23.0,24.3,No,No
2010-11-19,Bendigo,7.6,22.2,0.0,3.2,,SSE,43.0,SSE,ESE,31.0,20.0,47.0,33.0,1022.7,1021.7,0.0,0.0,13.1,21.5,No,No
2010-11-19,SalmonGums,11.9,33.7,0.0,,,ENE,35.0,NNE,SE,19.0,13.0,42.0,14.0,,,,,23.0,32.6,No,No
