Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-11-10,CoffsHarbour,12.2,24.3,0.0,,,E,26.0,SE,E,9.0,17.0,67.0,61.0,1016.5,1014.3,,,20.6,23.6,No,No
2015-11-10,Launceston,15.1,22.1,0.0,,,S,39.0,SSE,NW,20.0,13.0,53.0,46.0,,,8.0,4.0,15.5,19.5,No,Yes
2015-11-10,AliceSprings,22.0,36.6,0.0,14.4,9.2,ESE,33.0,ENE,SSE,22.0,11.0,11.0,9.0,1011.1,1007.6,7.0,7.0,30.0,35.2,No,No
2015-11-10,Hobart,11.5,17.7,0.0,6.6,9.9,WSW,54.0,SW,SE,20.0,22.0,43.0,38.0,1018.3,1019.3,7.0,5.0,14.0,15.3,No,No
2015-11-10,MountGambier,12.6,19.1,0.8,6.8,6.2,SSE,46.0,SE,SSE,26.0,26.0,94.0,53.0,1020.4,1020.0,8.0,7.0,13.3,17.5,No,Yes
2015-11-10,Albany,15.0,20.4,0.0,2.6,6.0,,,E,,19.0,,84.0,,1021.1,1016.5,8.0,,18.1,,No,No
2015-11-10,Townsville,23.2,29.9,2.8,8.6,6.8,ENE,41.0,ENE,E,22.0,22.0,75.0,70.0,1013.2,1010.1,7.0,6.0,26.8,27.9,Yes,No
2015-11-10,Witchcliffe,10.8,24.3,0.2,,,WSW,30.0,NE,SW,11.0,15.0,65.0,61.0,1019.1,1016.9,,,19.7,20.9,No,No
2015-11-10,Sale,15.5,18.9,0.0,,,W,37.0,W,S,19.0,9.0,79.0,71.0,1017.9,1020.1,8.0,8.0,16.5,16.5,No,Yes
2015-11-10,PearceRAAF,17.6,34.3,0.0,,12.8,E,57.0,ENE,SW,15.0,26.0,51.0,33.0,1017.1,1013.6,,6.0,24.7,31.7,No,No
2015-11-10,WaggaWagga,14.1,32.0,0.0,5.2,10.3,ENE,31.0,NE,WSW,7.0,11.0,60.0,24.0,1015.6,1011.9,3.0,7.0,22.5,31.4,No,No
2015-11-10,Darwin,25.3,35.4,0.0,9.6,12.0,W,44.0,W,WNW,13.0,33.0,61.0,53.0,1010.2,1005.7,1.0,1.0,31.1,33.8,No,No
