Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-03-04,Mildura,9.9,24.6,0.0,7.0,11.9,SSE,33.0,SSE,S,17.0,17.0,65.0,32.0,1018.0,1016.3,1.0,1.0,13.6,22.7,No,No
2011-03-04,Albury,8.6,22.1,0.0,,,W,33.0,ENE,W,6.0,20.0,79.0,42.0,1014.3,1013.6,,,13.2,21.0,No,No
2011-03-04,Hobart,6.2,13.7,1.8,5.0,7.9,W,67.0,WSW,SW,24.0,28.0,56.0,42.0,1009.1,1013.3,,,9.0,12.9,Yes,No
2011-03-04,Cobar,15.9,30.9,0.0,7.2,,ESE,31.0,SE,SSW,11.0,13.0,44.0,13.0,1012.7,1010.9,7.0,7.0,19.1,28.7,No,No
2011-03-04,Brisbane,22.6,25.0,23.4,1.2,0.0,SSE,17.0,SSE,SSE,2.0,9.0,91.0,87.0,1011.8,1009.0,8.0,8.0,23.1,24.1,Yes,Yes
2011-03-04,SalmonGums,13.1,31.3,0.0,,,E,44.0,NE,NNE,26.0,19.0,53.0,26.0,,,,,20.0,30.6,No,No
2011-03-04,SydneyAirport,19.1,28.1,0.0,8.0,9.4,SSE,52.0,NW,ENE,11.0,28.0,62.0,54.0,1011.9,1009.7,5.0,2.0,23.5,26.8,No,No
2011-03-04,Albany,16.2,31.0,0.0,7.8,11.4,,,NNE,NNE,6.0,26.0,54.0,48.0,1008.6,1003.6,0.0,2.0,23.8,27.4,No,No
2011-03-04,Moree,22.0,26.1,2.8,2.8,,NNE,24.0,N,E,9.0,4.0,91.0,80.0,1010.5,1009.3,8.0,8.0,23.4,25.2,Yes,No
2011-03-04,Ballarat,7.8,14.7,0.2,,,S,39.0,SSW,S,13.0,20.0,93.0,74.0,1015.5,1016.5,8.0,8.0,9.2,13.9,No,No
2011-03-04,BadgerysCreek,16.6,32.9,0.0,,,E,41.0,W,SSE,4.0,19.0,71.0,16.0,1012.2,1009.4,,,20.8,31.1,No,No
2011-03-05,NorfolkIsland,23.8,28.1,0.0,7.2,1.6,SSE,48.0,N,W,17.0,15.0,82.0,87.0,1013.5,1011.4,7.0,7.0,25.4,22.8,No,Yes
2011-03-05,Sydney,18.1,23.2,0.2,8.2,0.6,ESE,43.0,SSE,ESE,22.0,28.0,70.0,50.0,1022.5,1023.5,,,18.7,22.2,No,No
2011-03-05,Canberra,11.5,19.7,0.0,5.6,7.1,E,39.0,ESE,ESE,15.0,17.0,72.0,44.0,1022.7,1022.5,7.0,5.0,12.3,17.5,No,No
2011-03-05,Perth,22.3,29.0,0.0,8.4,9.1,SW,41.0,SSE,SW,13.0,17.0,58.0,53.0,1007.4,1007.4,7.0,2.0,25.4,27.3,No,No
2011-03-05,Witchcliffe,15.2,25.3,0.0,,,SSW,35.0,SW,WSW,13.0,22.0,62.0,54.0,,,,,22.2,23.1,No,No
2011-03-05,Portland,11.1,16.8,0.0,1.4,10.5,ESE,43.0,ESE,ESE,13.0,22.0,60.0,52.0,1024.7,1023.4,8.0,,12.5,16.0,No,No
2011-03-05,Moree,20.9,31.6,0.4,,,ENE,50.0,SE,E,9.0,19.0,90.0,34.0,1014.5,1013.1,7.0,3.0,22.4,30.5,No,No
2011-03-05,Dartmoor,10.1,20.0,0.0,1.4,10.5,ESE,44.0,E,SE,13.0,22.0,68.0,46.0,1024.5,1022.4,,,12.2,18.7,No,No
2011-03-05,SalmonGums,18.2,27.5,0.0,,,NE,44.0,NNE,N,26.0,9.0,66.0,49.0,,,,,20.8,26.1,No,No
2011-03-05,BadgerysCreek,15.4,22.6,0.2,,,SSE,37.0,S,SSE,15.0,22.0,72.0,60.0,1023.5,1023.9,,,16.6,20.4,No,No
2011-03-05,Bendigo,8.3,22.7,0.0,,,SSE,35.0,SE,SE,22.0,15.0,52.0,42.0,1021.0,1020.1,0.0,1.0,11.9,21.3,No,No
2011-03-05,Tuggeranong,11.3,19.3,0.6,,,SSW,41.0,S,E,7.0,11.0,73.0,46.0,1022.4,1022.1,,,11.8,17.8,No,No
2011-03-05,Albury,11.5,25.0,0.0,,,SE,30.0,SSE,E,19.0,13.0,58.0,30.0,1020.6,1019.4,,,15.6,24.9,No,No
2011-03-05,MountGambier,8.5,20.5,0.0,1.4,10.5,SE,39.0,E,E,20.0,19.0,52.0,36.0,1024.4,1021.9,3.0,0.0,13.1,19.2,No,No
2011-03-05,CoffsHarbour,20.4,22.3,24.8,2.6,0.1,S,70.0,SE,SSE,22.0,31.0,95.0,80.0,1016.9,1018.7,8.0,7.0,20.8,21.1,Yes,Yes
2011-03-05,PerthAirport,22.2,29.4,0.0,8.4,9.1,SW,48.0,SSW,SW,20.0,28.0,60.0,46.0,1007.7,1007.3,7.0,2.0,25.1,27.7,No,No
2011-03-05,Wollongong,14.6,19.2,0.0,,,SSE,54.0,S,SSE,33.0,35.0,75.0,80.0,1023.7,1024.6,3.0,8.0,16.9,17.0,No,No
2011-03-05,Brisbane,21.1,27.0,29.2,2.2,0.0,SE,41.0,SW,SSE,4.0,11.0,87.0,59.0,1014.2,1014.2,8.0,8.0,24.1,26.8,Yes,Yes
2011-03-05,Hobart,5.9,15.0,0.6,3.6,11.7,S,31.0,NNW,SE,17.0,19.0,67.0,43.0,1028.5,1028.6,,,8.2,14.5,No,No
