Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-04-22,SalmonGums,11.3,20.6,0.0,,,N,26.0,,NE,0.0,13.0,93.0,61.0,,,,,15.8,19.8,No,No
2010-04-22,Darwin,24.8,34.0,0.0,4.8,11.1,N,26.0,S,SSW,11.0,6.0,80.0,48.0,1012.5,1008.7,4.0,6.0,28.8,32.8,No,No
2010-04-22,Hobart,10.5,21.5,0.0,1.8,10.0,NNW,31.0,NW,NNW,17.0,17.0,72.0,43.0,1017.9,1013.3,5.0,7.0,13.8,20.9,No,Yes
2010-04-22,Albany,14.3,18.0,9.6,1.8,1.7,,,NNE,ESE,4.0,6.0,76.0,74.0,1021.0,1017.8,8.0,5.0,16.8,16.3,Yes,No
2010-04-22,Wollongong,17.3,24.0,0.0,,,,,SSE,N,4.0,11.0,80.0,72.0,1022.5,1019.2,,,21.3,23.2,No,No
2010-04-22,Nuriootpa,12.8,28.0,0.0,2.2,10.5,W,33.0,NNE,WNW,7.0,22.0,64.0,36.0,1020.8,1017.5,1.0,4.0,21.1,27.6,No,No
2010-04-22,Penrith,13.2,29.2,0.0,,,NNE,19.0,NNE,N,6.0,6.0,79.0,38.0,,,,,19.0,29.1,No,No
2010-04-22,Moree,16.8,29.8,0.0,6.6,9.5,ENE,30.0,ENE,ESE,13.0,11.0,50.0,28.0,1023.0,1018.6,2.0,2.0,23.2,29.1,No,No
2010-04-22,PerthAirport,14.5,20.9,0.0,3.6,0.3,SSW,35.0,SSE,SW,13.0,13.0,69.0,61.0,1019.0,1017.0,7.0,6.0,17.7,20.7,No,No
2010-04-22,Dartmoor,10.6,27.8,0.0,2.2,10.4,WNW,43.0,,NNW,0.0,24.0,97.0,53.0,1018.8,1015.3,,,16.5,27.5,No,Yes
2010-04-22,MountGinini,,16.3,,,,WSW,31.0,,W,,13.0,,70.0,,,,,,13.2,,No
2010-04-22,Adelaide,16.7,30.2,0.0,3.2,10.6,NW,35.0,N,NNW,9.0,17.0,52.0,33.0,1019.9,1016.6,,,23.8,29.4,No,No
2010-04-22,Cairns,24.2,29.0,0.4,4.4,4.3,SSE,43.0,SSE,SSE,20.0,17.0,75.0,68.0,1013.4,1010.6,7.0,7.0,26.3,27.2,No,No
2010-04-22,Richmond,11.1,28.0,0.0,3.0,,NNE,15.0,NNE,ENE,4.0,7.0,83.0,37.0,1023.3,1019.0,,,17.7,27.9,No,No
2010-04-22,WaggaWagga,12.0,28.5,0.0,3.0,10.6,WNW,24.0,E,WNW,9.0,7.0,68.0,31.0,1023.6,1019.6,1.0,1.0,18.3,28.0,No,No
2010-04-22,Mildura,14.4,30.7,0.0,5.2,10.5,N,28.0,N,NW,11.0,11.0,57.0,27.0,1021.3,1018.0,0.0,1.0,21.5,30.1,No,No
2010-04-22,Albury,11.4,27.3,0.0,,,WSW,17.0,,SSW,0.0,9.0,74.0,40.0,1023.6,1019.4,,,17.8,26.4,No,No
2010-04-22,BadgerysCreek,11.1,29.7,0.0,,,NE,20.0,SW,NNW,6.0,7.0,78.0,31.0,1023.2,1019.1,,,18.8,29.3,No,No
2010-04-22,Perth,15.1,20.9,0.0,3.6,0.3,SSW,31.0,SE,SSW,13.0,11.0,71.0,63.0,1018.7,1017.1,7.0,6.0,17.1,20.4,No,No
2010-04-22,GoldCoast,18.6,26.1,4.0,,,SSE,39.0,S,SSE,19.0,17.0,71.0,67.0,1022.2,1019.9,,,24.0,25.1,Yes,Yes
2010-04-22,NorahHead,17.6,24.8,0.2,,,ENE,17.0,NNW,ENE,4.0,13.0,77.0,77.0,1023.0,1019.5,,,21.5,23.4,No,No
2010-04-22,Ballarat,13.8,24.3,0.8,,,NNW,35.0,NNE,NNW,19.0,19.0,69.0,56.0,1021.3,1018.5,0.0,5.0,18.7,23.5,No,Yes
2010-04-22,Tuggeranong,7.4,25.4,0.0,,,N,20.0,,NW,0.0,13.0,77.0,43.0,1024.3,1020.1,,,14.9,23.7,No,No
2010-04-22,Townsville,21.8,29.8,0.0,3.0,3.2,S,33.0,SSE,SE,20.0,13.0,67.0,62.0,1014.8,1011.6,7.0,7.0,26.4,28.6,No,No
